"","X","LRR","var.LRR","scale","col","row.ID","study.ID","dist.inv","pr.st"
"63",-3.55534806148941,-0.638087403376918,0.047979952741875,1.71341286879298,"darkgreen",344,12,-0.916290731874155,-1.76820015700918
"64",-2.30258509299405,-0.749065911338967,0.069513264129343,1.66645391468693,"darkgreen",345,12,-0.916290731874155,-0.612639251650658
"65",-1.6094379124341,-1.74725945226003,0.0679765127548407,1.66928554737654,"darkgreen",346,12,-0.916290731874155,0.0267265371358437
"66",-3.55534806148941,-0.110348057168865,0.284846091403776,1.48780202838315,"darkgreen",347,12,-0.916290731874155,-1.76820015700918
"67",-2.30258509299405,0.917285262040664,0.273200611841743,1.49308934738314,"darkgreen",348,12,-0.916290731874155,-0.612639251650658
"68",-1.6094379124341,1.14874404637815,0.549096701949823,1.40466874135822,"darkgreen",349,12,-0.916290731874155,0.0267265371358437
"224",0,-0.313548596719276,0.0167241387367824,1.84690862701398,"darkgreen",623,23,NA,1.51128792502904
"225",0,-0.492259022880997,0.0387755660905333,1.74039156077073,"darkgreen",624,23,NA,1.51128792502904
"226",0,-0.23912884703479,0.0220318438468665,1.81199530534605,"darkgreen",625,23,NA,1.51128792502904
"227",0,0.664976303593249,0.0800226757513232,1.64862047908171,"darkgreen",626,23,NA,1.51128792502904
"228",0,-1.16315080980568,0.0751562500134883,1.65656751942356,"darkgreen",627,23,NA,1.51128792502904
"229",0,-0.374693449441411,0.323637654920086,1.47163004358351,"darkgreen",628,23,NA,1.51128792502904
"230",0,0.0408219945202552,0.0511111882693139,1.70540510693155,"darkgreen",629,23,NA,1.51128792502904
"231",0,0.364643113587909,0.918538271611397,1.33949860779587,"darkgreen",630,23,NA,1.51128792502904
"232",0,1.20397280432594,0.353599999812674,1.46041492354572,"darkgreen",631,23,NA,1.51128792502904
"233",0,-0.22314355131421,0.0800999999878591,1.6484981447191,"darkgreen",632,23,NA,1.51128792502904
"234",0,-0.553385238184787,0.458677930083787,1.42745905159003,"darkgreen",633,23,NA,1.51128792502904
"329",-1.6094379124341,-1.23179100994351,0.323716252286253,1.47159928602567,"darkgreen",900,43,NA,0.0267265371358437
"365",-1.38629436111989,-1.61929020887711,0.140070740670391,1.5777088190591,"darkgreen",992,49,-0.182321556793955,0.232556347456038
"366",-2.63905732961526,-1.34030924787807,0.124739037533453,1.59239226469765,"darkgreen",993,49,-0.182321556793955,-0.923004557902488
"367",-4.0943445622221,-0.226860735731098,0.21439505967621,1.52379109729259,"darkgreen",994,50,NA,-2.26537583990777
"368",-2.99573227355399,-0.77863949295924,0.2567617362708,1.5009498816937,"darkgreen",995,50,NA,-1.25200504043716
"502",-1.38629436111989,-1.38629436111989,0.0735294117511795,1.65933942382122,"darkgreen",1511,88,-2.83321334405622,0.232556347456038
"503",-1.38629436111989,-1.32913594727994,0.0980418855923205,1.62289680817588,"darkgreen",1512,88,-2.83321334405622,0.232556347456038
"504",-1.38629436111989,-1.8067973465926,0.0966568415437653,1.62469896851274,"darkgreen",1513,88,-2.83321334405622,0.232556347456038
"505",-1.38629436111989,1.38629436111989,1.5625000018171,1.27220686464538,"darkgreen",1514,88,-2.83321334405622,0.232556347456038
"506",-2.63905732961526,0.434452644981417,0.0812325714194589,1.64671971663028,"darkgreen",1521,88,-2.39789527279837,-0.923004557902488
"507",-2.63905732961526,0.453321129285799,0.117136765839561,1.60035715246243,"darkgreen",1522,88,-2.39789527279837,-0.923004557902488
"508",-2.63905732961526,0.370018359112417,0.0784994417418266,1.65105478837875,"darkgreen",1523,88,-2.39789527279837,-0.923004557902488
"509",-2.63905732961526,1.6094379124341,1.360000001968,1.28978823068107,"darkgreen",1524,88,-2.39789527279837,-0.923004557902488
"548",0.693147180559945,1.42816208633915,0.40429174072289,1.44344559948466,"darkgreen",1581,91,-1.94591014905531,2.15065371381554
"549",0.693147180559945,0.287011606452813,0.370301425854654,1.45456921948576,"darkgreen",1582,91,-1.94591014905531,2.15065371381554
"550",-1.79175946922805,-0.640245522335532,0.412333389363943,1.44095087827124,"darkgreen",1586,91,0.693147180559945,-0.141448663228069
"551",-1.79175946922805,-0.613310722242611,0.473011539587393,1.42356138867795,"darkgreen",1587,91,0.693147180559945,-0.141448663228069
"631",-1.6094379124341,-1.85129881314859,0.0204701083986978,1.82130809497149,"darkgreen",1681,98,NA,0.0267265371358437
"632",-1.6094379124341,-0.968559160419912,0.253160271652358,1.50273912023926,"darkgreen",1682,98,NA,0.0267265371358437
"633",-1.6094379124341,-1.16607621413479,0.188833436652107,1.53987182152545,"darkgreen",1683,98,NA,0.0267265371358437
"634",-1.6094379124341,1.46530401085031,0.0475380556847149,1.71458486060335,"darkgreen",1684,98,NA,0.0267265371358437
"635",-1.6094379124341,-0.476082675322118,0.310455021768409,1.47689745982145,"darkgreen",1685,98,NA,0.0267265371358437
"636",-1.6094379124341,-1.9969653198556,0.068019530267148,1.66920541562019,"darkgreen",1686,98,NA,0.0267265371358437
"637",-1.6094379124341,-1.03821657837837,0.0263980797831554,1.78909401959848,"darkgreen",1687,98,NA,0.0267265371358437
"638",-1.6094379124341,-1.22183945184591,0.0576022122168694,1.69026138434296,"darkgreen",1689,98,NA,0.0267265371358437
"639",-1.6094379124341,-4.68213122712422,0.104026158360006,1.61539222826563,"darkgreen",1690,98,NA,0.0267265371358437
"640",-1.6094379124341,-1.28542297176735,0.166379618507766,1.55590672550291,"darkgreen",1691,98,NA,0.0267265371358437
"641",-1.6094379124341,1.24795757722043,0.0646860260904639,1.67557027619764,"darkgreen",1692,98,NA,0.0267265371358437
"642",-1.6094379124341,-0.693147180559945,0.381268493010917,1.45087232062508,"darkgreen",1693,98,NA,0.0267265371358437
"643",-1.6094379124341,-1.08334481653732,0.0940752126016602,1.62812808538374,"darkgreen",1694,98,NA,0.0267265371358437
"644",-1.6094379124341,-0.895115734737696,0.0358791829242146,1.7502249277362,"darkgreen",1695,98,NA,0.0267265371358437
"650",-0.693147180559945,-0.95633823300343,0.0419016144260935,1.73057073304598,"darkgreen",1735,106,-2.56494935746154,0.871922136242539
"651",-1.38629436111989,-0.201675821690104,0.0101236254103918,1.91049193852878,"darkgreen",1739,106,-1.94591014905531,0.232556347456038
"657",-2.83321334405622,0.153110146223466,0.0820630804033094,1.64543129179795,"darkgreen",1753,111,-2.30258509299405,-1.1020959786025
"658",-1.09861228866811,-0.533810011667659,0.109060288803969,1.60940625074216,"darkgreen",1754,111,-1.6094379124341,0.497917125558433
"659",-2.83321334405622,0.299786171813991,0.0972847197048987,1.62387882163576,"darkgreen",1755,111,-2.30258509299405,-1.1020959786025
"660",-1.09861228866811,-0.256649963204052,0.106940893945883,1.61189198852051,"darkgreen",1756,111,-1.6094379124341,0.497917125558433
"747",-2.484906649788,-0.543379268887782,0.092382029016068,1.63042858603352,"darkgreen",1971,123,-0.832909122935104,-0.78081445201457
"774",-1.09861228866811,-3.31678003984957,0.0181481382050525,1.83655823696671,"darkgreen",2015,126,NA,0.497917125558433
"775",-1.09861228866811,3.63758615972639,0.263331024930748,1.49774990907695,"darkgreen",2016,126,NA,0.497917125558433
"776",-1.09861228866811,-1.78094855312384,0.0130257561436673,1.87856523745244,"darkgreen",2017,126,NA,0.497917125558433
"777",-1.09861228866811,1.450010175506,0.7857421478542,1.35927792146723,"darkgreen",2018,126,NA,0.497917125558433
"778",-1.09861228866811,-0.0898038948613031,0.0431062740418624,1.72698052327009,"darkgreen",2019,126,NA,0.497917125558433
"779",-1.09861228866811,0.140821825887202,0.00720148873522809,1.95363192069497,"darkgreen",2020,126,NA,0.497917125558433
"820",-1.6094379124341,-1.86758357045343,0.0850863422075847,1.64084877706009,"darkgreen",2094,132,-1.19392246847243,0.0267265371358437
"821",-2.484906649788,-1.3034765800745,0.147369815589553,1.57127455651093,"darkgreen",2095,132,-1.19392246847243,-0.78081445201457
"822",-3.55534806148941,-0.114713194412095,0.182041450732779,1.54451166720026,"darkgreen",2096,132,-1.19392246847243,-1.76820015700918
"823",-1.6094379124341,-1.8109539164842,0.172605894778013,1.55125320403957,"darkgreen",2097,132,-1.19392246847243,0.0267265371358437
"824",-2.484906649788,-1.8109539164842,0.121525007990138,1.59569869325121,"darkgreen",2098,132,-1.19392246847243,-0.78081445201457
"825",-3.55534806148941,0.00126662461519298,0.258153708802752,1.50026505381408,"darkgreen",2099,132,-1.19392246847243,-1.76820015700918
"834",-2.70805020110221,0.323787077093897,0.0135677150523619,1.87340182172396,"darkgreen",2138,133,-0.916290731874155,-0.986644262334764
"835",-2.70805020110221,-0.117783035656384,0.0867715069566921,1.6383646572333,"darkgreen",2139,133,-0.916290731874155,-0.986644262334764
"836",-2.70805020110221,0.452887786659772,0.00499390582411677,2,"darkgreen",2140,133,-0.916290731874155,-0.986644262334764
"837",-2.70805020110221,-0.127870237189784,0.0816468138691112,1.64607543604584,"darkgreen",2141,133,-0.916290731874155,-0.986644262334764
"845",-2.99573227355399,-2.52572864430826,13.4008999905119,1,"darkgreen",2195,136,-1.41098697371026,-1.25200504043716
"847",-2.99573227355399,-1.32175583998232,4.47987777512098,1.13878982897245,"darkgreen",2197,136,-1.41098697371026,-1.25200504043716
"848",-1.6094379124341,-0.80594267470529,2.28784781504635,1.22390651347638,"darkgreen",2198,136,-1.6094379124341,0.0267265371358437
