"","X","LRR","var.LRR","study.ID","dist.inv","scale","col","row.ID","pr.st"
"538",-0.510825623965991,0.693147180559945,0.015625000831445,90,-0.53062825106217,1.84996549578609,"darkgreen",1568,1.12675528906706
"539",-0.510825623965991,0.268263986594679,0.00937736787476333,90,-0.53062825106217,1.91952327705161,"darkgreen",1569,1.12675528906706
"540",-0.510825623965991,0.287682072451781,0.015625000831445,90,-0.53062825106217,1.84996549578609,"darkgreen",1570,1.12675528906706
"541",-0.510825623965991,0.693147180559945,0.0277777792559022,90,-0.53062825106217,1.77158093037962,"darkgreen",1571,1.12675528906706
"542",-0.510825623965991,-0.0695932917991951,0.00519438357369419,90,-0.53062825106217,2,"darkgreen",1572,1.12675528906706
"543",-0.510825623965991,0.93826963859293,0.00756143654065634,90,-0.53062825106217,1.94884615225294,"darkgreen",1573,1.12675528906706
"544",-0.510825623965991,1.02961941718116,0.0204081629082,90,-0.53062825106217,1.81358228525622,"darkgreen",1574,1.12675528906706
"545",-0.510825623965991,1.09861228866811,0.0493827151852741,90,-0.53062825106217,1.69319637460639,"darkgreen",1575,1.12675528906706
"623",-3.09104245335832,0.356674943938732,0.765555555981557,96,-2.56494935746154,1.31977686438013,"darkgreen",1666,-1.04673170908129
"663",-0.693147180559945,-1.59368955546596,5.52096158294282,113,-2.19722457733622,1.05061720047747,"darkgreen",1767,0.973173803889143
"666",-2.63905732961526,-0.083381608939051,0.0318457462477653,116,-0.405465108108164,1.752962084044,"darkgreen",1796,-0.665994796345403
"667",-2.63905732961526,0.826678573184468,0.281329720175285,116,-0.405465108108164,1.45615794475882,"darkgreen",1797,-0.665994796345403
"668",-2.63905732961526,0.693147180559945,0.25000001330312,116,-0.405465108108164,1.47224268499104,"darkgreen",1798,-0.665994796345403
"669",-2.63905732961526,0.510825623765991,1.35999994414694,116,-0.405465108108164,1.24149120461717,"darkgreen",1799,-0.665994796345403
"670",-2.63905732961526,-0.271933715483642,1.38321995854455,116,-0.405465108108164,1.23918482925439,"darkgreen",1800,-0.665994796345403
"671",-2.63905732961526,2.07944154167984,1.99999998268127,116,-0.405465108108164,1.18895058532385,"darkgreen",1801,-0.665994796345403
"673",-2.63905732961526,-1.38629436111989,2.00000003571428,116,-0.405465108108164,1.18895058171138,"darkgreen",1803,-0.665994796345403
"676",-2.63905732961526,0.455475528682826,0.0715031203539911,116,-0.405465108108164,1.64277037558993,"darkgreen",1806,-0.665994796345403
"677",-2.63905732961526,-0.245122458032985,0.0353392144630907,116,-0.405465108108164,1.73878149227575,"darkgreen",1807,-0.665994796345403
"678",-2.63905732961526,0.864997437486604,0.385734071276061,116,-0.405465108108164,1.41315943298698,"darkgreen",1808,-0.665994796345403
"679",-2.63905732961526,0.559615787935423,0.270408162357799,116,-0.405465108108164,1.46155213520008,"darkgreen",1809,-0.665994796345403
"680",-2.63905732961526,0.182321556793955,1.11111111021058,116,-0.405465108108164,1.26902752802692,"darkgreen",1810,-0.665994796345403
"681",-2.63905732961526,-0.559615787935423,1.18367346981665,116,-0.405465108108164,1.26040902105711,"darkgreen",1811,-0.665994796345403
"682",-2.63905732961526,1.6094379124341,1.9999999961163,116,-0.405465108108164,1.18895058440869,"darkgreen",1812,-0.665994796345403
"684",-2.63905732961526,0.693147180559945,1.99999999328787,116,-0.405465108108164,1.18895058460136,"darkgreen",1814,-0.665994796345403
"686",-2.63905732961526,0.187741624263294,0.027709196454405,116,-0.405465108108164,1.77191770716266,"darkgreen",1816,-0.665994796345403
"697",-2.56494935746154,1.5544902156502,0.0692266446165242,122,-2.56494935746154,1.6471782854484,"darkgreen",1917,-0.603568758308441
"698",-2.56494935746154,0.439544421761027,0.388275470719524,122,-2.56494935746154,1.41226479788835,"darkgreen",1918,-0.603568758308441
"699",-2.56494935746154,1.00966480265161,0.0406225587404603,122,-2.56494935746154,1.7197998687091,"darkgreen",1919,-0.603568758308441
"700",-2.56494935746154,0.502091943797236,0.102047380119642,122,-2.56494935746154,1.594312218217,"darkgreen",1920,-0.603568758308441
"701",-2.56494935746154,-0.134867398167265,0.0124669877079475,122,-2.56494935746154,1.88072566879024,"darkgreen",1921,-0.603568758308441
"702",-2.56494935746154,1.6370112393382,0.273466457782167,122,-2.56494935746154,1.46001997923766,"darkgreen",1922,-0.603568758308441
"703",-2.56494935746154,-0.473287704446925,0.0737641111532753,122,-2.56494935746154,1.63852922235386,"darkgreen",1923,-0.603568758308441
"704",-2.56494935746154,-0.536028362368547,0.214114011722959,122,-2.56494935746154,1.49335257057852,"darkgreen",1924,-0.603568758308441
"705",-2.56494935746154,0.122380209803562,0.0482944228332128,122,-2.56494935746154,1.69623228101528,"darkgreen",1925,-0.603568758308441
"706",-1.09861228866811,-0.683294884116934,1.10586816672691,122,-2.19722457733622,1.26967189327261,"darkgreen",1926,0.631623771877508
"707",-1.09861228866811,1.69230739025639,0.331176427467405,122,-2.19722457733622,1.43393481029956,"darkgreen",1927,0.631623771877508
"708",-1.09861228866811,0.108517582210594,0.0827769879582906,122,-2.19722457733622,1.62282438715412,"darkgreen",1928,0.631623771877508
"709",-1.09861228866811,3.18560103598333,1.35517360703925,122,-2.19722457733622,1.24197553116161,"darkgreen",1929,0.631623771877508
"710",-1.09861228866811,-1.11748077297249,0.187395762323368,122,-2.19722457733622,1.51151073354686,"darkgreen",1930,0.631623771877508
"711",-1.09861228866811,2.87046159793683,0.259793091225496,122,-2.19722457733622,1.46700792904265,"darkgreen",1931,0.631623771877508
"712",-1.09861228866811,-2.74008368958939,0.14848169717646,122,-2.19722457733622,1.54322086786206,"darkgreen",1932,0.631623771877508
"713",-1.09861228866811,-0.370584843361944,0.275354516271969,122,-2.19722457733622,1.45908262399398,"darkgreen",1933,0.631623771877508
"714",-1.09861228866811,-1.43193986860985,0.32761362661584,122,-2.19722457733622,1.43540836581972,"darkgreen",1934,0.631623771877508
"715",-3.3322045101752,1.68566527782198,0.110021905709877,122,-2.484906649788,1.58406160932442,"darkgreen",1935,-1.24987843263074
"716",-3.52636052461616,0.827297193680534,0.510712457384352,122,-2.39789527279837,1.37492400071929,"darkgreen",1936,-1.41342886304132
"717",-2.30258509299405,0.869676416649396,0.0770288469475868,122,-2.484906649788,1.63262921426257,"darkgreen",1937,-0.382562015346786
"718",-3.3322045101752,0.806475865866948,0.246729469387755,122,-2.484906649788,1.47403669176776,"darkgreen",1938,-1.24987843263074
"719",-3.52636052461616,0.901786045671273,0.312466102884129,122,-2.39789527279837,1.44185757430689,"darkgreen",1939,-1.41342886304132
"720",-2.30258509299405,-0.339677367570161,0.902256858477465,122,-2.484906649788,1.29739384844049,"darkgreen",1940,-0.382562015346786
"721",-3.3322045101752,1.62186043243266,0.391268268725973,122,-2.484906649788,1.41121873737743,"darkgreen",1941,-1.24987843263074
"722",-3.52636052461616,-0.613104472886409,0.924556213017751,122,-2.39789527279837,1.29406773153253,"darkgreen",1942,-1.41342886304132
"723",-3.3322045101752,1.01738684874552,0.04,122,-2.484906649788,1.72190389007533,"darkgreen",1943,-1.24987843263074
"724",-3.3322045101752,0.737598943130779,0.0916930629199057,122,-2.484906649788,1.60888803618365,"darkgreen",1944,-1.24987843263074
"725",-3.52636052461616,1.67792121186269,0.0733813387416449,122,-2.39789527279837,1.63923800410433,"darkgreen",1945,-1.41342886304132
"726",-2.30258509299405,0.252484874647153,0.12205741375526,122,-2.484906649788,1.56991880518942,"darkgreen",1946,-0.382562015346786
"727",-3.3322045101752,0.258861633916289,3.12126951331497,122,-2.484906649788,1.12831351981767,"darkgreen",1947,-1.24987843263074
"728",-2.30258509299405,0.704446735813879,1.52579195015656,122,-2.484906649788,1.22582027235098,"darkgreen",1948,-0.382562015346786
"729",-3.3322045101752,-0.320072582088138,0.0349287356540946,122,-2.484906649788,1.74037317372035,"darkgreen",1949,-1.24987843263074
"730",-3.52636052461616,-0.688843013226426,0.0655627194250456,122,-2.39789527279837,1.65458653715536,"darkgreen",1950,-1.41342886304132
"731",-2.30258509299405,-0.366686897312897,0.0118978744522259,122,-2.484906649788,1.88709115380445,"darkgreen",1951,-0.382562015346786
"732",-3.52636052461616,1.31383928190447,0.474884482167205,122,-2.39789527279837,1.38483305213595,"darkgreen",1952,-1.41342886304132
"733",-2.30258509299405,1.37548344501567,0.309626145117741,122,-2.484906649788,1.4431014525317,"darkgreen",1953,-0.382562015346786
"734",-3.3322045101752,-0.102422423302923,0.0801076350552923,122,-2.484906649788,1.6272900151953,"darkgreen",1954,-1.24987843263074
"735",-3.52636052461616,-1.19102628814419,0.134380856650658,122,-2.39789527279837,1.55681487326023,"darkgreen",1955,-1.41342886304132
"736",-2.30258509299405,-1.71999616403359,0.472313070806251,122,-2.484906649788,1.38557274224923,"darkgreen",1956,-0.382562015346786
"737",-3.3322045101752,0.22583271073945,0.137480934023463,122,-2.484906649788,1.5537077324066,"darkgreen",1957,-1.24987843263074
"738",-3.52636052461616,-0.0605481253543588,0.197837493777139,122,-2.39789527279837,1.50412365199258,"darkgreen",1958,-1.41342886304132
"739",-2.30258509299405,-1.39243311581822,0.247766827869419,122,-2.484906649788,1.47346510230846,"darkgreen",1959,-0.382562015346786
"740",-3.3322045101752,-0.0797365428232432,0.030930576742762,122,-2.484906649788,1.75693449518576,"darkgreen",1960,-1.24987843263074
"741",-3.52636052461616,-0.337732873409658,0.0595585579310838,122,-2.39789527279837,1.66767150436169,"darkgreen",1961,-1.41342886304132
"742",-2.30258509299405,-0.241018903141173,0.0572909982540478,122,-2.484906649788,1.67295965648111,"darkgreen",1962,-0.382562015346786
"751",-2.484906649788,-0.23122949720944,0.0392375927289256,123,-0.832909122935104,1.72452561374652,"darkgreen",1979,-0.536143500693176
"755",-2.484906649788,-2.51999796959927,0.137424582727793,123,-1.16315080980568,1.5537635843402,"darkgreen",1987,-0.536143500693176
"786",-0.287682072201781,-0.650587566141149,8.00523848545399,128,-2.83321334405622,1,"darkgreen",2028,1.31472383611137
"787",-0.287682072201781,0.160342650075179,7.7951110613747,128,-2.83321334405622,1.00362375980169,"darkgreen",2029,1.31472383611137
"788",-0.287682072201781,0.349985955787936,4.35843925756108,128,-2.83321334405622,1.08282826474926,"darkgreen",2030,1.31472383611137
"789",-0.287682072201781,-2.12823170584927,1.04591835879497,128,-2.83321334405622,1.27726498722636,"darkgreen",2031,1.31472383611137
"790",-0.287682072201781,-0.860811579553926,0.141319767875009,128,-2.83321334405622,1.54995583756823,"darkgreen",2032,1.31472383611137
"791",-0.287682072201781,-0.226124179452348,0.191548381750798,128,-2.83321334405622,1.5085247867002,"darkgreen",2033,1.31472383611137
"792",-0.287682072201781,0.484508315448617,0.0868416425741976,128,-2.83321334405622,1.61629381843539,"darkgreen",2034,1.31472383611137
