"X","LRR","var.LRR","col","scale"
0.149812734256112,-0.277628441,0.081049871,"darkgreen",1.00303520388501
0.149812734256112,-0.741044629,0.054875976,"darkgreen",1.00468639046745
0.0299625470669529,-0.632986566,0.03841286,"darkgreen",1.00687775948845
0.0299625470669529,-0.282273744,0.025893552,"darkgreen",1.0104093832597
0.149812734256112,-0.70103345,0.030251265,"darkgreen",1.00884844460742
-0.0898876401222068,-0.12852681,0.010909572,"darkgreen",1.02529237437759
0.0898876401222068,-0.595589396,0.054782933,"darkgreen",1.00469507444211
-0.0898876401222068,-0.126673094,0.02001334,"darkgreen",1.01359317140438
0.0898876401222068,-1.113137797,0.083599821,"darkgreen",1.00292961058328
0.0898876401222068,-1.05822346,0.128307278,"darkgreen",1.00176014967603
-0.0898876401222068,-0.462650081,0.048127557,"darkgreen",1.005403339603
-0.0898876401222068,-0.428815517,0.069404574,"darkgreen",1.00361606530048
0.0898876401222068,-1.176116261,0.144370204,"darkgreen",1.00151684067406
-0.449438202768337,0.336472237,0.012244898,"blue",1.0224876718815
-0.0898876401222068,-0.223143551,0.0375,"blue",1.0070555704976
-0.449438202768337,-0.287682072,0.047376543,"blue",1.00549575689287
-0.0898876401222068,-0.693147181,0.060227273,"blue",1.00423208707611
-0.449438202768337,0,0.088888889,"blue",1.00272990569039
-0.0898876401222068,0,0.155555556,"blue",1.00137709160013
-0.0898876401222068,0,0.066666667,"blue",1.00378209440922
-0.449438202768337,0,0.266666667,"blue",1.00062552822117
-0.0898876401222068,-3.218875825,0.282346667,"blue",1.000567095375
-0.449438202768337,-1.021651248,0.016503045,"blue",1.01657527233678
0.186689714763754,-0.09090165,0.030919389,"darkgreen",1.00864802278363
0.134831460722636,-0.470720132,0.045529308,"darkgreen",1.00573604380251
0.202247191083954,-0.579787332,0.027695185,"darkgreen",1.00970447466092
0,0.015987068,0.026720284,"darkgreen",1.01007411346464
-0.269662921445272,-0.163303066,0.015750087,"darkgreen",1.01738807682192
-0.269662921445272,-0.201268016,0.00697149,"darkgreen",1.03982064141401
0.202247191083954,-1.052342935,0.025339555,"darkgreen",1.0106462909616
0.134831460722636,-0.684668136,0.030116102,"darkgreen",1.0088900718749
0,-0.333367656,0.016245848,"darkgreen",1.01684443933399
0.0898876401222068,-1.235625222,0.050152947,"darkgreen",1.00516789932197
-0.0898876401222068,-0.882926632,0.058836397,"darkgreen",1.00434221856856
-0.269662921445272,-0.453242972,0.050493035,"darkgreen",1.00513021803256
0.202247191083954,-0.251348241,0.113400099,"darkgreen",1.00204762006821
0.134831460722636,-0.266681262,0.083309141,"darkgreen",1.00294132119356
-0.539325842890544,-0.284452579,0.090581659,"darkgreen",1.00267091647964
0.235955056264613,0.384013785,0.079443237,"darkgreen",1.00310521549652
-0.269662921445272,-0.144102711,0.154928027,"darkgreen",1.00138439761688
0,-0.029300847,0.097806306,"darkgreen",1.00244210812111
-0.269662921445272,-0.679692626,0.059796398,"darkgreen",1.00426565662101
0,-0.479986642,0.070743674,"darkgreen",1.00353954094386
0.134831460722636,-0.425553736,0.06620411,"darkgreen",1.00381150027316
0.202247191083954,-0.495746029,0.076194462,"darkgreen",1.0032558074186
-0.539325842890544,-0.192391439,0.061571714,"darkgreen",1.00413036161061
0.235955056264613,-0.052754149,0.050842983,"darkgreen",1.00509197050225
-0.269662921445272,-0.137085887,0.008145805,"darkgreen",1.03401851254363
0.134831460722636,-0.387562827,0.023655099,"darkgreen",1.01143478478907
0,-0.245251597,0.011947973,"darkgreen",1.02305712731519
0.202247191083954,-0.599274902,0.01718382,"darkgreen",1.01590170319813
0.202247191083954,-0.684922142,0.044685065,"darkgreen",1.0058524768877
0,-0.069743814,0.027445711,"darkgreen",1.00979656390636
-0.33707865180659,0.029020133,0.035175502,"darkgreen",1.00755001777004
0.202247191083954,-0.418913411,0.025099525,"darkgreen",1.01075218302699
0,0.050623753,0.020827421,"darkgreen",1.01304517850658
-0.33707865180659,0.044987675,0.013698311,"darkgreen",1.02005642407371
0,-0.258026542,0.023780207,"darkgreen",1.01137238156025
0.202247191083954,-0.70591854,0.033346269,"darkgreen",1.00798758405809
-0.33707865180659,-0.042068907,0.021250248,"darkgreen",1.01277712246896
0,-0.039404125,0.008855287,"darkgreen",1.0312587792599
-0.33707865180659,-0.054544464,0.009243053,"darkgreen",1.02992950675231
0.202247191083954,-0.230186213,0.014881843,"darkgreen",1.01842743322442
0.202247191083954,-1.108074326,0.063645039,"darkgreen",1.00398191032448
0,-0.65912244,0.065283222,"darkgreen",1.00387128395557
-0.33707865180659,-0.325599606,0.106332301,"darkgreen",1.00221208293775
-0.33707865180659,-0.376499699,0.041212783,"darkgreen",1.00638151021635
0,0.013062526,0.121107516,"darkgreen",1.00189015410039
0.202247191083954,-0.472960095,0.04414426,"darkgreen",1.00592940169972
0.202247191083954,-1.266356506,0.037492962,"darkgreen",1.00705697502632
-0.33707865180659,-0.257609064,0.050075853,"darkgreen",1.00517651239534
0,-0.834461664,0.057502252,"darkgreen",1.00445286425567
0.202247191083954,-0.963419162,0.025644273,"darkgreen",1.01051471664761
-0.33707865180659,-0.370110985,0.020102169,"darkgreen",1.01353121950011
0,-0.673503386,0.039475495,"darkgreen",1.00668113288887
-0.33707865180659,-0.084312416,0.004542963,"darkgreen",1.061335599693
0,-0.146219793,0.014068129,"darkgreen",1.01951797198987
0.202247191083954,-0.776594624,0.026838075,"darkgreen",1.01002802608066
0.202247191083954,-0.587437886,0.020915208,"darkgreen",1.01298863341594
-0.33707865180659,0.027169477,0.016709618,"darkgreen",1.01636508558836
0,-0.002143736,0.012795288,"darkgreen",1.0215020106438
-0.33707865180659,0.066744363,0.013544058,"darkgreen",1.02028970550582
0.202247191083954,-0.638267752,0.020280992,"darkgreen",1.01340814909124
0,-0.002814091,0.023596962,"darkgreen",1.01146400841733
0.202247191083954,-0.173067453,0.034031561,"darkgreen",1.00781814679687
0,-0.004261697,0.040254596,"darkgreen",1.006543566263
-0.33707865180659,-0.201880926,0.020697892,"darkgreen",1.01312948631127
0.202247191083954,-0.798347084,0.049762371,"darkgreen",1.00521181002716
0,-0.340483649,0.052747694,"darkgreen",1.00489269359735
-0.33707865180659,-0.048866027,0.041047365,"darkgreen",1.00640894666656
0.202247191083954,-0.03022253,0.02167846,"darkgreen",1.01251630973971
-0.33707865180659,0.026571599,0.012603902,"darkgreen",1.02183499011778
0,-0.123265975,0.028780574,"darkgreen",1.00932240366138
0,-0.569569805,0.055752921,"darkgreen",1.00460596661858
-0.33707865180659,-0.319512847,0.042836767,"darkgreen",1.00612340576289
0.202247191083954,-1.066722564,0.042183774,"darkgreen",1.00622479895327
0.202247191083954,-0.624407703,0.015955025,"darkgreen",1.01715925131773
-0.33707865180659,-0.216944301,0.010892033,"darkgreen",1.02533378869877
0,-0.112355499,0.01314704,"darkgreen",1.02091530413519
0.202247191083954,-0.889558742,0.040186787,"darkgreen",1.00655532744479
0,-0.244401594,0.022525929,"darkgreen",1.0120293701752
-0.33707865180659,-0.0014242,0.013704598,"darkgreen",1.02004702743524
-0.33707865180659,0.002627355,0.017381516,"darkgreen",1.01571598566967
0.202247191083954,-0.400890972,0.029402337,"darkgreen",1.00911624292699
0,-0.142165373,0.023483776,"darkgreen",1.01152131850467
-0.33707865180659,-0.329997267,0.064099338,"darkgreen",1.00395066492655
0.202247191083954,-0.890519589,0.06504677,"darkgreen",1.00388690744564
0,-0.333058707,0.072704141,"darkgreen",1.00343259233041
0,0.24775091,0.018526983,"darkgreen",1.01471793496193
0.202247191083954,-0.362492975,0.021241567,"darkgreen",1.01278251858875
-0.33707865180659,-0.031124378,0.016205699,"darkgreen",1.01688722782387
0.202247191083954,-1.068571602,0.075500913,"darkgreen",1.0032896344526
-0.33707865180659,-0.223878902,0.063759953,"darkgreen",1.00397396479621
0,-0.562780576,0.088146173,"darkgreen",1.00275650278638
-0.33707865180659,-0.050879805,0.046639378,"darkgreen",1.00558936446258
0,0.480625993,0.098640574,"darkgreen",1.00241784506409
0.202247191083954,-0.337945047,0.066680754,"darkgreen",1.00378120526615
0,-0.444284203,0.052935266,"darkgreen",1.00487384487958
-0.33707865180659,0.083664671,0.050320885,"darkgreen",1.0051492283628
0.202247191083954,-1.183424568,0.035306442,"darkgreen",1.00752043488955
0.202247191083954,-1.079981339,0.025639099,"darkgreen",1.01051692463025
-0.33707865180659,-0.202323586,0.024137361,"darkgreen",1.01119779432709
0,-0.406649958,0.029121311,"darkgreen",1.00920833369798
-0.33707865180659,-0.150369675,0.005760126,"darkgreen",1.04828471540337
0,0.050891077,0.012169632,"darkgreen",1.02262939105116
0.202247191083954,-0.722658219,0.039410484,"darkgreen",1.00669285780849
-0.33707865180659,-0.09682599,0.005768652,"darkgreen",1.04821272056106
0,-0.228244477,0.008623365,"darkgreen",1.03211094666359
0.202247191083954,-0.702448229,0.022017514,"darkgreen",1.01231699723621
0,0.023251724,0.034887421,"darkgreen",1.00761588476137
0.202247191083954,-0.794784942,0.026359805,"darkgreen",1.01021771500125
-0.33707865180659,-0.199658261,0.020276671,"darkgreen",1.01341109731742
-0.33707865180659,-0.108148104,0.00588991,"darkgreen",1.04721136161495
0.202247191083954,-0.352271526,0.01731154,"darkgreen",1.01578123681482
0,0.002500001,0.033169138,"darkgreen",1.00803251810356
0,0.17290465,0.049961773,"darkgreen",1.00518930637616
-0.33707865180659,-0.186009812,0.063627103,"darkgreen",1.00398315306732
0.202247191083954,-0.374131619,0.048838978,"darkgreen",1.00531841594811
0,0.635634465,0.043310635,"darkgreen",1.00605174052857
-0.33707865180659,0.283881544,0.036222656,"darkgreen",1.00731942146669
0.202247191083954,0.434829465,0.080044402,"darkgreen",1.00307868971597
0,0.117392349,0.021935724,"darkgreen",1.01236451350544
-0.33707865180659,0.052232187,0.041380558,"darkgreen",1.00635390689491
0.202247191083954,-0.535694279,0.024254177,"darkgreen",1.01114180717417
-0.33707865180659,-0.175034105,0.009412954,"darkgreen",1.02938158702651
0.202247191083954,-0.317191646,0.021264946,"darkgreen",1.01276799621948
0,0.07256747,0.024955604,"darkgreen",1.0108166523278
0.115569823322452,-0.467185287,0.003519267,"darkgreen",1.07930120978291
0.115569823322452,-0.223944084,0.000846905,"darkgreen",1.33087810556332
-0.269662921445272,-0.156159741,0.030623152,"darkgreen",1.00873580789981
0,-0.03058247,0.027422712,"darkgreen",1.00980513796492
0.202247191083954,-0.349813044,0.025578171,"darkgreen",1.01054299259092
0.134831460722636,-0.128380674,0.022591786,"darkgreen",1.01199305977402
0.202247191083954,-0.904628216,0.025225311,"darkgreen",1.01069643972957
0,-0.611527521,0.038088098,"darkgreen",1.00694004136057
-0.269662921445272,-0.420236358,0.033553266,"darkgreen",1.00793567485248
0.134831460722636,-0.633385934,0.026903531,"darkgreen",1.01000258994123
0,-0.618555917,0.019665306,"darkgreen",1.01384129254633
-0.269662921445272,-0.352150745,0.032804793,"darkgreen",1.00812646960124
0.202247191083954,-0.98024944,0.016060649,"darkgreen",1.01704359631828
0.134831460722636,-0.742818544,0.034095018,"darkgreen",1.00780280171808
-0.209737827311366,-0.095310591,0.050277691,"darkgreen",1.00515401865725
0.209737827311366,-0.164302171,0.073695764,"darkgreen",1.00338066364855
0.0299625470669529,-0.015266145,0.042925597,"darkgreen",1.0061098510909
0.149812734256112,-0.129213857,0.03045301,"darkgreen",1.00878699892167
0.209737827311366,-0.002965171,0.123362586,"darkgreen",1.00184780269304
0.149812734256112,0.035497694,0.093018837,"darkgreen",1.00258975714951
-0.209737827311366,-0.166818547,0.063307152,"darkgreen",1.00400544003207
0.0299625470669529,0.101821091,0.088397308,"darkgreen",1.00274745948254
-0.269662921445272,0.287682072,0.041509676,"darkgreen",1.00633281558832
-0.134831460722636,0.323614237,0.087354694,"darkgreen",1.00278534390287
0.134831460722636,-0.111703689,0.058768317,"darkgreen",1.00434774306381
0,0.346870678,0.046557562,"darkgreen",1.00559993647448
0,0.059315891,0.012533758,"darkgreen",1.02195957535565
0.134831460722636,-0.548565778,0.037856783,"darkgreen",1.00698505386583
-0.269662921445272,0.043484343,0.013446704,"darkgreen",1.0204396917848
-0.134831460722636,0.324496209,0.024417046,"darkgreen",1.01106464203454
0.134831460722636,-0.451470151,0.014774338,"darkgreen",1.01856462443714
-0.134831460722636,0.002312617,0.022419661,"darkgreen",1.01208841109777
-0.269662921445272,0.049499423,0.003434173,"darkgreen",1.08127675481078
0,-0.020512577,0.0058211,"darkgreen",1.04777448066507
0.192616372923188,-1.194120174,0.023832764,"darkgreen",1.01134636182312
-0.038523274800368,-0.776126287,0.025163093,"darkgreen",1.01072394259064
-0.346709469967356,-0.529092527,0.024537257,"darkgreen",1.01100834474872
0.115569823322452,-0.793830472,0.038265899,"darkgreen",1.00690581226902
0.115569823322452,-1.014078078,0.076896914,"darkgreen",1.00322216813674
-0.038523274800368,-0.29817638,0.165973677,"darkgreen",1.00126387058754
-0.346709469967356,-0.519888706,0.070010605,"darkgreen",1.00358107035696
0.192616372923188,-1.205623168,0.061968215,"darkgreen",1.00410120369749
-0.346709469967356,-0.028057601,0.23183873,"darkgreen",1.00078359310947
0.192616372923188,-1.323743858,0.147421127,"darkgreen",1.00147661935304
0.115569823322452,-0.4197172,0.186948734,"darkgreen",1.00107419834187
-0.038523274800368,-0.222660674,0.152235515,"darkgreen",1.00141642887942
0.0898876401222068,0.057135051,0.090289007,"darkgreen",1.00268095659562
-0.0898876401222068,0.203913027,0.091151466,"darkgreen",1.00265155287386
-0.449438202768337,0.387096001,0.065784501,"darkgreen",1.00383853354669
0.179775281323065,-0.555779077,0.347007723,"darkgreen",1.0003819199426
0.179775281323065,-0.660142415,0.019908533,"darkgreen",1.01366697777292
-0.0898876401222068,-0.200236584,0.026787377,"darkgreen",1.01004781270258
-0.449438202768337,0.134818332,0.003144711,"darkgreen",1.08879732951751
0.0898876401222068,-0.481762983,0.012653086,"darkgreen",1.02174845652237
-0.449438202768337,-0.01761147,0.002430031,"darkgreen",1.11503839442381
-0.0898876401222068,-0.197378889,0.006337661,"darkgreen",1.04384577105306
0.0898876401222068,-0.461048667,0.004064809,"darkgreen",1.06860085416541
0.179775281323065,-0.562167805,0.008447165,"darkgreen",1.03278965086608
-0.514811031555887,0.1623369,0.030666886,"darkgreen",1.00872274131738
0.0735444329253194,0.084903794,0.01610755,"darkgreen",1.01699272747009
0.171603677185296,-0.054558748,0.018719508,"darkgreen",1.01456217695569
-0.122574055594633,-0.012062541,0.019723403,"darkgreen",1.0137992650489
0.171603677185296,-0.319129209,0.038376863,"darkgreen",1.00688461093973
0.0735444329253194,0.156637993,0.02646923,"darkgreen",1.01017371066903
-0.514811031555887,0.28678061,0.032673117,"darkgreen",1.00816093958954
-0.122574055594633,-0.041106336,0.020781672,"darkgreen",1.01307483556032
0.171603677185296,-0.599388934,0.027031996,"darkgreen",1.00995302668813
-0.514811031555887,0.191177529,0.013866595,"darkgreen",1.01980784283177
0.0735444329253194,0.062622823,0.031580923,"darkgreen",1.00845793297719
-0.122574055594633,-0.140125379,0.019445745,"darkgreen",1.01400239133899
0.0898876401222068,-0.305291191,0.261924945,"darkgreen",1.00064457637433
-0.0898876401222068,-0.116943378,0.197566893,"darkgreen",1.0009935352423
-0.449438202768337,-0.054645344,0.120395587,"darkgreen",1.00190385400046
0.179775281323065,-0.621975243,0.561382888,"darkgreen",1.00007314749444
0.0898876401222068,-1.335036145,0.082045678,"darkgreen",1.00299318645173
-0.449438202768337,-0.569384717,0.041287441,"darkgreen",1.00636919934414
-0.0898876401222068,-0.607907826,0.096202964,"darkgreen",1.00248991971701
0.179775281323065,-0.980494204,0.091985277,"darkgreen",1.00262365005869
-0.0898876401222068,-0.457524983,0.185795,"darkgreen",1.00108351824763
-0.449438202768337,-0.277177287,0.172997166,"darkgreen",1.00119523693957
0.0898876401222068,-0.878743075,0.208599298,"darkgreen",1.0009184238929
0.179775281323065,-1.434852144,0.161156785,"darkgreen",1.00131439967781
0.202247191083954,-0.056037646,0.151757504,"darkgreen",1.00142223430571
0.235955056264613,-0.344923315,0.173463579,"darkgreen",1.00119087594309
0,-0.007856673,0.161128931,"darkgreen",1.00131470065101
0.134831460722636,-0.333934682,0.163075679,"darkgreen",1.00129391280953
0,-0.430786815,0.053243352,"darkgreen",1.00484317416778
0.134831460722636,-0.309123203,0.024285089,"darkgreen",1.01112708190497
0.202247191083954,-0.711072361,0.051777734,"darkgreen",1.00499234184989
0.235955056264613,-0.935114675,0.046057104,"darkgreen",1.00566542167466
0.235955056264613,-1.244569297,0.017437622,"darkgreen",1.01566404628787
0.202247191083954,-0.977298992,0.035147452,"darkgreen",1.00755638368885
0,-0.248890229,0.030741537,"darkgreen",1.00870052343036
0.134831460722636,-0.534143817,0.012398868,"darkgreen",1.02220312011767
0.101123595541977,-0.045595925,0.011314262,"darkgreen",1.02437245258065
-0.134831460722636,0.042829634,0.067189737,"darkgreen",1.00374932938385
0.101123595541977,-0.130755926,0.015705756,"darkgreen",1.01743836062366
-0.134831460722636,-0.282507417,0.037138485,"darkgreen",1.00712840434486
-0.377528090023381,-0.102573505,0.009844743,"darkgreen",1.02807420161309
-0.48539325860149,-0.075764921,0.005583424,"darkgreen",1.04982631381095
0.161797752867163,-0.43287203,0.039041927,"darkgreen",1.00676006628193
-0.269662921445272,-0.191977042,0.020419932,"darkgreen",1.01331401516139
-0.701123595757707,0.02814275,0.014575706,"darkgreen",1.01882343021384
-0.161797752867163,-0.069064733,0.013277634,"darkgreen",1.02070539229914
-0.0539325842890545,-0.038730466,0.031117526,"darkgreen",1.00859024085957
-0.593258427179599,-0.060913897,0.01112959,"darkgreen",1.0247839413968
0.0539325842890545,-0.270477992,0.019535435,"darkgreen",1.0139361454806
0.0898876401222068,-0.102310548,0.046857845,"darkgreen",1.00556131573502
-0.269662921445272,-0.290426493,0.015942576,"darkgreen",1.0171729835412
-0.0898876401222068,-0.347560215,0.018698096,"darkgreen",1.01457934132301
0,-0.365403985,0.024209327,"darkgreen",1.01116323882222
0.224719100844843,-0.465835278,0.038570727,"darkgreen",1.00684786306279
0.179775281323065,-0.480121161,0.032212466,"darkgreen",1.00828374566639
0.224719100844843,-0.48443664,0.039049484,"darkgreen",1.00675867548009
-0.269662921445272,-0.249050621,0.025625732,"darkgreen",1.01052263306826
0,0.029874583,0.039559396,"darkgreen",1.00666605806381
0.0898876401222068,-0.022743072,0.040098161,"darkgreen",1.00657075921646
-0.0898876401222068,-0.262614345,0.017410267,"darkgreen",1.01568932799576
0.179775281323065,-0.061625321,0.033303834,"darkgreen",1.00799830530023
0.0898876401222068,0.042823049,0.040299544,"darkgreen",1.00653579203724
0.179775281323065,-0.379940571,0.040736542,"darkgreen",1.00646110288371
-0.269662921445272,-0.08604318,0.027842348,"darkgreen",1.00965092572009
-0.0898876401222068,-0.092815398,0.034633684,"darkgreen",1.00767480691676
0.224719100844843,-0.310204494,0.072852153,"darkgreen",1.00342475157748
0,0.06415806,0.039961248,"darkgreen",1.00659473338582
0.179775281323065,-0.300765296,0.023098631,"darkgreen",1.01172053829302
0,-0.078819442,0.018351167,"darkgreen",1.01486302994135
0.224719100844843,-0.637020672,0.042334211,"darkgreen",1.00620116261793
-0.269662921445272,-0.196021992,0.018757355,"darkgreen",1.01453193375074
0.0898876401222068,-0.145769792,0.034363131,"darkgreen",1.00773859261539
-0.0898876401222068,-0.339608867,0.034352017,"darkgreen",1.00774123434158
0.224719100844843,-0.626721077,0.033283368,"darkgreen",1.00800348582614
0,-0.261033758,0.016891863,"darkgreen",1.01618392074181
-0.0898876401222068,-0.455411441,0.011468996,"darkgreen",1.02403787525884
-0.269662921445272,-0.108134118,0.017358976,"darkgreen",1.01573694630957
0.179775281323065,-0.603409272,0.022993818,"darkgreen",1.01177590901695
0.0898876401222068,-0.293751471,0.015851532,"darkgreen",1.01727406790285
0.224719100844843,-0.532835751,0.033047066,"darkgreen",1.00806376532085
0,-0.244838874,0.021683704,"darkgreen",1.01251317960401
-0.269662921445272,-0.14485245,0.016094095,"darkgreen",1.01700729044274
0.179775281323065,-0.780429359,0.028162572,"darkgreen",1.00953633799799
-0.0898876401222068,-0.21413231,0.023487118,"darkgreen",1.01151961841759
0.0898876401222068,-0.404510223,0.014008341,"darkgreen",1.01960309625177
0.224719100844843,-0.832334988,0.017687263,"darkgreen",1.01543693935015
0.0898876401222068,-0.359054603,0.014729164,"darkgreen",1.01862287026197
0,-0.166813031,0.017687283,"darkgreen",1.01543692141229
-0.269662921445272,-0.14767842,0.013491723,"darkgreen",1.02037006522086
-0.0898876401222068,-0.302483587,0.013224895,"darkgreen",1.02078966391969
0.179775281323065,-0.528613054,0.028025789,"darkgreen",1.00958496352733
-0.269662921445272,-0.062260907,0.008969473,"darkgreen",1.03085540733092
-0.0898876401222068,-0.020455082,0.016916027,"darkgreen",1.01616019306123
0,-0.248531978,0.013903615,"darkgreen",1.01975396610159
0.224719100844843,-0.661376273,0.01520523,"darkgreen",1.01802644167009
0.0898876401222068,-0.249858293,0.009488244,"darkgreen",1.02914505611971
0.179775281323065,-0.498177691,0.013849779,"darkgreen",1.0198324109789
0,-0.09081144,0.039297721,"darkgreen",1.00671328693832
0.134831460722636,-0.381381094,0.036561476,"darkgreen",1.00724763750762
-0.269662921445272,-0.069033679,0.022248521,"darkgreen",1.01218467949042
0.202247191083954,-0.752399428,0.027671249,"darkgreen",1.00971323822818
0,-0.063434173,0.017657436,"darkgreen",1.01546373619615
0.202247191083954,-0.430560446,0.018742641,"darkgreen",1.01454367706674
0.134831460722636,-0.165216867,0.018916507,"darkgreen",1.01440608122446
-0.269662921445272,0.146726291,0.015317183,"darkgreen",1.01789156829627
0.202247191083954,-0.700858485,0.015165524,"darkgreen",1.01807475512601
0,-0.14788975,0.01393477,"darkgreen",1.01970884677618
0.134831460722636,-0.232155435,0.016578875,"darkgreen",1.01649750731545
-0.269662921445272,0.069246289,0.007682547,"darkgreen",1.03609555834369
0,-0.337543197,0.013078184,"darkgreen",1.02102766853669
-0.269662921445272,-0.115863605,0.00949189,"darkgreen",1.02913369710914
0.202247191083954,-0.935790304,0.014903564,"darkgreen",1.0183999545777
0.134831460722636,-0.626618533,0.01489419,"darkgreen",1.0184118035396
0,-0.390868983,0.012675724,"darkgreen",1.02170885323821
-0.269662921445272,-0.200150416,0.007174566,"darkgreen",1.03868144204136
0.202247191083954,-1.017767477,0.014337049,"darkgreen",1.01914387055708
0.134831460722636,-0.546799551,0.012130371,"darkgreen",1.02270401396586
0.202247191083954,-0.874985154,0.007848783,"darkgreen",1.03532202344357
-0.269662921445272,-0.174429692,0.006718897,"darkgreen",1.04133371517236
0.134831460722636,-0.548184338,0.011802125,"darkgreen",1.02334733467083
0,-0.398493802,0.013287646,"darkgreen",1.02068946968104
-0.269662921445272,-0.085625481,0.008417128,"darkgreen",1.03290818516245
0.134831460722636,-0.598988207,0.01133097,"darkgreen",1.02433588522749
0,-0.433137282,0.010621363,"darkgreen",1.02599025630921
0.202247191083954,-0.973599767,0.009612448,"darkgreen",1.02876295517178
-0.269662921445272,-0.278984099,0.00908254,"darkgreen",1.03046598217398
0,-0.586014318,0.019181177,"darkgreen",1.01420141277498
0.202247191083954,-0.917945446,0.023207532,"darkgreen",1.01166353774263
0.134831460722636,-0.654097051,0.015161042,"darkgreen",1.01808022462771
0.134831460722636,-0.569942073,0.014197078,"darkgreen",1.01933681919091
0,-0.512618694,0.009910986,"darkgreen",1.0278837076895
-0.269662921445272,-0.267908454,0.007900149,"darkgreen",1.03508958897935
0.202247191083954,-1.156094346,0.012108644,"darkgreen",1.02274551821393
0,-0.642450197,0.01128332,"darkgreen",1.02444045864246
-0.269662921445272,-0.30327197,0.007203569,"darkgreen",1.03852398505047
0.134831460722636,-0.773097861,0.015413983,"darkgreen",1.01777652959739
0.202247191083954,-1.269069131,0.019494968,"darkgreen",1.01396595931102
0,-0.449492466,0.022294015,"darkgreen",1.0121589443188
-0.269662921445272,-0.478400264,0.031562563,"darkgreen",1.0084631011613
0.134831460722636,-0.693147181,0.01879044,"darkgreen",1.01450559561862
0.134831460722636,-0.06801245,0.009106208,"darkgreen",1.0303856889205
0,-0.035788358,0.009346753,"darkgreen",1.02959271230129
-0.269662921445272,-0.016821701,0.008216777,"darkgreen",1.0337209940857
0.134831460722636,-0.207574154,0.002705946,"darkgreen",1.10326486286294
-0.269662921445272,-0.080818532,0.00238029,"darkgreen",1.11745127155124
