"","X","LRR","var.LRR","scale","col","row.ID","study.ID","dist.inv","pr.st"
"322",-1.6094379124341,-0.435995643638816,0.0163405752240907,1.70233982092046,"darkgreen",874,40,NA,-0.28927858546408
"369",0,-0.616946719674531,0.0168156225020397,1.70009952848384,"darkgreen",999,52,-0.693147180559945,1.00057049384227
"370",-1.6094379124341,-0.687299210677522,0.014447196223764,1.7119672555441,"darkgreen",1000,52,-0.693147180559945,-0.28927858546408
"371",-2.30258509299405,-0.548678748545528,0.0111185368646406,1.73244048058802,"darkgreen",1001,52,-0.693147180559945,-0.844786347373873
"372",-3.2188758248682,-0.402536848329076,0.00976595998621631,1.74258074171339,"darkgreen",1002,52,-0.693147180559945,-1.57912766477043
"373",0,-2.64054431873684,0.0475805848721101,1.61878749134746,"darkgreen",1003,52,-0.693147180559945,1.00057049384227
"374",-1.6094379124341,-0.848784849508782,0.0185278505189099,1.69251907201177,"darkgreen",1004,52,-0.693147180559945,-0.28927858546408
"375",-2.30258509299405,-0.571574076924296,0.0122778071161748,1.72468702385635,"darkgreen",1005,52,-0.693147180559945,-0.844786347373873
"376",-3.2188758248682,-0.404722441902474,0.00974449577464934,1.74275275047966,"darkgreen",1006,52,-0.693147180559945,-1.57912766477043
"377",-4.60517018598809,-0.0252426171876081,0.00884375594111718,1.75033510308247,"darkgreen",1015,52,-0.693147180559945,-2.69014318859002
"378",-4.60517018598809,-0.0487158727240578,0.00964595969726403,1.74354728702396,"darkgreen",1016,52,-0.693147180559945,-2.69014318859002
"379",0.287682072451781,0.0981178559585232,3.1818372878371,1.29023066146492,"darkgreen",1094,58,NA,1.2311270461753
"381",0.287682072451781,0.0946851797839797,0.0736774834470713,1.5846033253222,"darkgreen",1096,58,NA,1.2311270461753
"388",0.182321557193955,-0.592762062875487,0.0757303629387437,1.58245489999903,"darkgreen",1117,60,NA,1.14668814825284
"491",0,0.14172815840013,0.0248204756338406,1.66966091528233,"darkgreen",1495,85,NA,1.00057049384227
"492",-1.94591014905531,-0.0814153896997944,0.0639658843746618,1.59565328160471,"darkgreen",1496,85,NA,-0.558936955796393
"493",-1.38629436111989,-0.212174519943636,0.0473754002434409,1.61912534299004,"darkgreen",1499,86,1.20397280432594,-0.110445029977318
"494",-1.94591014905531,0.132267968577751,0.0344370555811486,1.64406110402315,"darkgreen",1500,86,1.20397280432594,-0.558936955796393
"495",-2.99573227355399,-0.405465108108164,0.0312888888784282,1.651555838024,"darkgreen",1501,86,1.20397280432594,-1.40029410928367
"496",0,-2.0077855527734,0.221077395132649,1.49870242731686,"darkgreen",1505,87,-0.916290731874155,1.00057049384227
"497",0,-0.22314355131421,0.0902777811085431,1.56871844094695,"darkgreen",1506,87,-0.916290731874155,1.00057049384227
"498",0,-0.793230639116928,0.0340010397078245,1.64505722742234,"darkgreen",1507,87,-0.916290731874155,1.00057049384227
"499",0,-0.348306694268216,0.0936418602520669,1.565858286979,"darkgreen",1508,87,-0.916290731874155,1.00057049384227
"500",0,-2.60041953690984,0.727902582342564,1.40554377491816,"darkgreen",1509,87,-0.916290731874155,1.00057049384227
"501",0,-0.937124818776997,0.123636296202143,1.54413581165117,"darkgreen",1510,87,-0.916290731874155,1.00057049384227
"510",-2.56494935746154,-0.595383011794054,0.019799374797972,1.68733012108731,"darkgreen",1531,89,-1.94591014905531,-1.0550524920644
"647",-1.09861228866811,0.0185476723557611,0.0285581325257512,1.65869496267349,"darkgreen",1715,101,-1.09861228866811,0.12011152235571
"648",-1.09861228866811,0.0693048353016795,0.0162081414819316,1.7029759863384,"darkgreen",1716,101,-1.90210752639692,0.12011152235571
"759",-2.484906649788,-0.405806230403814,0.0397567609840491,1.63283139156885,"darkgreen",1994,123,-0.832909122935104,-0.990904001463877
"793",-0.287682072201781,0.22314355131421,6.21592222303077,1.23787975580811,"darkgreen",2035,128,-2.83321334405622,0.770013941709598
"794",-0.287682072201781,-0.0870113769896297,3.17575794322611,1.29038017031468,"darkgreen",2036,128,-2.83321334405622,0.770013941709598
"795",-0.287682072201781,-0.196710294246054,10.2282451791239,1.19894511488409,"darkgreen",2037,128,-2.83321334405622,0.770013941709598
"796",-0.287682072201781,0.149531733970964,12.0054996902115,1.18642041152803,"darkgreen",2038,128,-2.83321334405622,0.770013941709598
"797",-0.287682072201781,0.23638877806423,30.7903707846177,1.11279144546831,"darkgreen",2039,128,-2.83321334405622,0.770013941709598
"798",-0.287682072201781,-0.322083499169113,18.3059703722112,1.15344093882903,"darkgreen",2040,128,-2.83321334405622,0.770013941709598
"799",-0.287682072201781,0.82098055206983,1.4557949569828,1.35135691909064,"darkgreen",2041,128,-2.83321334405622,0.770013941709598
"800",-0.287682072201781,0.0943627614482851,7.82923043993192,1.21984065765269,"darkgreen",2042,128,-2.83321334405622,0.770013941709598
"801",-0.287682072201781,0.324423898105039,5.92473578364281,1.24163047971993,"darkgreen",2043,128,-2.83321334405622,0.770013941709598
"802",-0.287682072201781,0.466730303900766,5.18511084890114,1.25205483499091,"darkgreen",2044,128,-2.83321334405622,0.770013941709598
"803",-0.287682072201781,0.123232640423948,0.0634450347718132,1.59629244366455,"darkgreen",2045,128,-2.83321334405622,0.770013941709598
"804",-0.287682072201781,0.0540672212702756,0.293142429284796,1.47664542940859,"darkgreen",2046,128,-2.83321334405622,0.770013941709598
"805",-0.287682072201781,-0.388370674748864,0.222768854600802,1.49810658132398,"darkgreen",2047,128,-2.83321334405622,0.770013941709598
"806",-0.287682072201781,0.422856850820034,0.0587695692706776,1.60227678882768,"darkgreen",2048,128,-2.83321334405622,0.770013941709598
"807",-0.287682072201781,-0.114113306767421,0.273064011470574,1.48219219360355,"darkgreen",2049,128,-2.83321334405622,0.770013941709598
"808",-0.287682072201781,0.25757227098041,0.199989157963633,1.5065395369203,"darkgreen",2050,128,-2.83321334405622,0.770013941709598
"809",-0.287682072201781,0.300860164832336,0.0507360820748719,1.61376761844006,"darkgreen",2051,128,-2.83321334405622,0.770013941709598
"810",-0.287682072201781,0.0200292818755724,0.094656573846846,1.56501572112591,"darkgreen",2052,128,-2.83321334405622,0.770013941709598
"811",-0.287682072201781,0.291706222751506,0.134294890742716,1.53767114177999,"darkgreen",2053,128,-2.83321334405622,0.770013941709598
"812",-0.287682072201781,0.0717572132611012,0.134216344346777,1.53771687867654,"darkgreen",2054,128,-2.83321334405622,0.770013941709598
"813",-2.99573227355399,-5.30164515664071,130.319941824183,1,"darkgreen",2055,129,NA,-1.40029410928367
"814",-2.99573227355399,-0.177099612812803,1.67470571051763,1.34040562162032,"darkgreen",2056,129,NA,-1.40029410928367
