"","X","LRR","var.LRR","scale","col","row.ID","study.ID","dist.inv","pr.st"
"871",0,-0.586398739627271,0.0731338372481317,1.30619591493866,"darkgreen",30,3,NA,1.63811864974022
"872",-2.70805020110221,-0.224795079352683,0.460447777576425,1.16574179233864,"darkgreen",56,4,NA,-0.586268302049274
"873",-2.70805020110221,0.676340062243564,0.298546394171911,1.19881688295564,"darkgreen",57,4,NA,-0.586268302049274
"874",-2.70805020110221,0.034426807750088,0.0628641362544168,1.31774695824151,"darkgreen",58,4,NA,-0.586268302049274
"875",-2.70805020110221,1.03192091416944,0.0567484312162023,1.32555994164685,"darkgreen",59,4,NA,-0.586268302049274
"876",-2.70805020110221,0.536912198349069,0.0167367421794974,1.41876975809741,"darkgreen",60,4,NA,-0.586268302049274
"877",-2.70805020110221,-0.0397954639262267,0.005245882876715,1.50733376940368,"darkgreen",61,4,NA,-0.586268302049274
"878",-2.70805020110221,0.728714944943442,0.0153355499168344,1.42544416348447,"darkgreen",62,4,NA,-0.586268302049274
"879",-2.70805020110221,0.185747026421991,0.00782916553422355,1.47676726283768,"darkgreen",63,4,NA,-0.586268302049274
"880",-2.70805020110221,-0.201004506980058,0.0515505482319294,1.33289332274615,"darkgreen",64,4,NA,-0.586268302049274
"881",-2.70805020110221,-0.274329160397274,0.0677273029948118,1.31205877420184,"darkgreen",65,4,NA,-0.586268302049274
"882",-2.70805020110221,0.638820627019568,0.0362626367457343,1.35974696460431,"darkgreen",66,4,NA,-0.586268302049274
"883",-2.70805020110221,0.409585248383119,0.0722482815864107,1.30712590552049,"darkgreen",67,4,NA,-0.586268302049274
"884",-2.70805020110221,-1.1409369130729,0.0870346319235435,1.29291203644219,"darkgreen",68,4,NA,-0.586268302049274
"885",-2.70805020110221,0.935396390953741,0.304399915284906,1.19733463622345,"darkgreen",69,4,NA,-0.586268302049274
"886",-2.70805020110221,0.474343621998788,0.173078932104008,1.24043441443688,"darkgreen",70,4,NA,-0.586268302049274
"887",-2.70805020110221,3.527410393479,4.03745121944537,1,"darkgreen",71,4,NA,-0.586268302049274
