"","X","LRR","var.LRR","scale","col","ID.study","ID.case","system","pr.st"
"133",1.06382754147223,0.693147180559945,0.0983796296296296,1.35389088582701,"darkgreen","DSG046",133,"terrestrial",1.08564402513619
"134",1.06382754147223,0.540806455977927,0.188138752191309,1.31642963237296,"darkgreen","DSG046",134,"terrestrial",1.08564402513619
"135",1.06382754147223,0.784118958765672,0.38492771126514,1.27506652245813,"darkgreen","DSG046",135,"terrestrial",1.08564402513619
"141",1.21476571317048,2.38158589572922,0.0272081298411305,1.42815620679316,"darkgreen","DSG055",141,"terrestrial",1.24017824489633
"142",1.21476571317048,2.10235741808405,0.0179358214511534,1.45223393850352,"darkgreen","DSG055",142,"terrestrial",1.24017824489633
"143",1.21476571317048,1.87188539226473,0.0164390238438734,1.45726897378703,"darkgreen","DSG055",143,"terrestrial",1.24017824489633
"144",0.49225144459898,1.70804203276436,0.360899727367695,1.27879073777322,"darkblue","DSG056",144,"freshwater",0.500450331784434
"145",0.49225144459898,0.901144746760227,0.201083182163454,1.31258503112353,"darkblue","DSG056",145,"freshwater",0.500450331784434
"146",-0.00138919395457165,2.00459277142975,0.0384237914597827,1.40821289721215,"darkblue","DSG059",146,"freshwater",-0.0049511187729511
"147",-0.00138919395457165,0.869034514787192,0.210100346913106,1.31005043121127,"darkblue","DSG059",147,"freshwater",-0.0049511187729511
"148",-0.00138919395457165,0.240391937410324,0.0187412620945366,1.44969580734311,"darkblue","DSG059",148,"freshwater",-0.0049511187729511
"149",-0.00138919395457165,0.0366839122106724,0.0391182947053742,1.40717786492311,"darkblue","DSG059",149,"freshwater",-0.0049511187729511
"151",-0.769411000610268,1.14169439908985,0.0160521098497428,1.45864515488687,"darkblue","EEC002",151,"freshwater",-0.791270770819556
"160",0.785819791111322,0.550983983495236,0.0050482021406565,1.52548521349329,"darkgreen","EEC014",160,"terrestrial",0.80101283936043
"161",0.785819791111322,0.648005524895174,0.000275545204504236,1.69351072726943,"darkgreen","EEC015",161,"terrestrial",0.80101283936043
"162",1.22837419873208,0.419490188179233,0.0389696789633059,1.40739779603598,"darkgreen","EEC018",162,"terrestrial",1.25411094776876
"169",1.32569508268894,0.855203039894317,0.0153836850885495,1.46110268604688,"darkgreen","EEC030",169,"terrestrial",1.35375046704629
"170",1.55261335922245,0.726990218832564,0.00956651810641947,1.48855026579263,"darkgreen","EEC031",170,"terrestrial",1.58607499051757
"171",1.55261335922245,0.77512932348974,0.0422200818470083,1.40276894072848,"darkgreen","EEC032",171,"terrestrial",1.58607499051757
"172",1.71024255502917,0.291197014559225,1.3693123588788e-06,2,"darkgreen","EEC036",172,"terrestrial",1.74745964564715
"173",1.71024255502917,0.150282203049338,0.565980722803987,1.25279217943062,"darkgreen","EEC036",173,"terrestrial",1.74745964564715
